HIGH_DEG,INST_TYPE,INST_EXP_PS,AVG_FAC_SAL_PM,TS,TS_MEN,TS_WOM,TS_MAR,TS_DPEN,TS_VET,PER_PT,ST_FI_LO,ST_FI_M1,ST_FI_M2,ST_FI_H1,ST_FI_H2,HL_ED_P_MS,HL_ED_P_HS,HL_ED_P_PS,HECR
3,2,11703,5499,1092,0.8562,0.1438,0.11481845,0.460255152,0.042198234,0.1777,0.445534838,0.142296369,0.127576055,0.129538764,0.155053975,0.02310231,0.250825083,0.726072607,0.4836
4,1,6659,8270,7833,0.3836,0.6164,0.059805285,0.843393602,0.003894298,0.1083,0.210848401,0.11015299,0.176912378,0.224200278,0.277885953,0.007451565,0.214605067,0.777943368,0.5844
4,1,14651,8996,18472,0.4347,0.5653,0.064093009,0.827992249,0.002086749,0.0732,0.343568341,0.134148159,0.133253838,0.125055895,0.263973767,0.011372488,0.214675183,0.773952329,0.6113
4,1,7478,8371,16712,0.5075,0.4925,0.052130682,0.843323864,0.001420455,0.0739,0.384801136,0.155539773,0.128267046,0.134659091,0.196732955,0.010438413,0.232478378,0.757083209,0.6003
4,1,8784,7573,11737,0.3636,0.6364,0.105449285,0.709210738,0.003054171,0.1227,0.499276644,0.180678348,0.124899534,0.099340942,0.095804533,0.017807263,0.306389665,0.675803073,0.4978
3,2,10810,5908,1091,0.4785,0.5215,0.288654859,0.453326951,0.011488751,0.0183,0.404978459,0.16036381,0.179990426,0.157491623,0.097175682,0.031655423,0.401141671,0.567202906,0.5115
4,1,7879,7115,9019,0.4523,0.5477,0.091797705,0.777518062,0.007862303,0.1118,0.328091798,0.157246069,0.171483213,0.178070548,0.165108372,0.016195256,0.325729927,0.658074818,0.5217
4,2,4501,7525,13418,0.4066,0.5934,0.361125696,0.160768665,0.02341699,0.3977,0.590360181,0.199621968,0.126640765,0.054289615,0.029087472,0.045095132,0.450827774,0.504077094,0.4573
4,2,7184,6255,3082,0.4439,0.5561,0.308105207,0.405260333,0.011272142,0.2424,0.508856683,0.198604402,0.13150832,0.084809447,0.076221149,0.025966184,0.388285024,0.585748792,0.5624
4,2,4325,6943,7787,0.4545,0.5455,0.117846751,0.62099903,0.014306499,0.072,0.331959263,0.167313288,0.163918526,0.153491756,0.183317168,0.015868818,0.329013489,0.655117694,0.4882
4,2,5909,7555,2703,0.3089,0.6911,0.122923588,0.667774086,0.008305648,0.2915,0.280730897,0.149501661,0.15448505,0.170265781,0.245016611,0.014991182,0.288359788,0.69664903,0.7147
4,2,4769,5696,1740,0.4351,0.5649,0.133784928,0.657070279,0.017781541,0.2293,0.388653683,0.16003387,0.153259949,0.127857748,0.17019475,0.027927928,0.343243243,0.628828829,0.375
3,3,7087,4152,722,0.1094,0.8906,0.136204889,0.350407451,0.016298021,0.1773,0.746216531,0.100116414,0.069848661,0.051222352,0.032596042,0.042194093,0.485232068,0.47257384,0.74
4,1,6694,6019,5202,0.4204,0.5796,0.169890393,0.636363636,0.009348807,0.2063,0.454867827,0.185041908,0.16827853,0.115409413,0.076402321,0.034482759,0.406609195,0.558908046,0.3107
4,1,7939,6673,4420,0.4043,0.5957,0.0722531,0.754595981,0.008978196,0.1833,0.43522873,0.189824711,0.146216332,0.134245404,0.094484823,0.024709302,0.384205426,0.591085271,0.3008
4,1,11956,9010,27393,0.4815,0.5185,0.017446997,0.938935512,0.001987633,0.0542,0.202959364,0.120693463,0.144213781,0.158127209,0.374006184,0.005835908,0.188808788,0.805355304,0.6877
4,1,12796,8601,7977,0.4335,0.5665,0.098994975,0.666331658,0.007286432,0.1877,0.402763819,0.161055276,0.134673367,0.135175879,0.166331658,0.023224044,0.305464481,0.671311475,0.5005
4,1,10107,8412,8275,0.4296,0.5704,0.102300538,0.574400392,0.013215859,0.3304,0.478952521,0.151003426,0.146353402,0.112824278,0.110866373,0.026792964,0.333152909,0.640054127,0.4109
4,2,4255,6345,10105,0.5281,0.4719,0.466174094,0.148695451,0.033479566,0.5867,0.487878088,0.243130917,0.158392981,0.069268067,0.041329947,0.039752888,0.444802579,0.515444534,0.4286
3,2,3872,5042,1923,0.9553,0.0447,0.095072464,0.548985507,0.034782609,0.3484,0.51826087,0.145507246,0.131594203,0.109565217,0.095072464,0.03178808,0.356291391,0.61192053,0.6288
4,2,18512,9647,7502,0.4071,0.5929,0.072555205,0.791009464,0.004337539,0.0961,0.227129338,0.128943218,0.13840694,0.135646688,0.369873817,0.018272425,0.218023256,0.763704319,0.7147
4,1,7070,7272,9098,0.4454,0.5546,0.077569645,0.789865514,0.006003843,0.1514,0.365033622,0.161143132,0.161143132,0.155619597,0.157060519,0.017852455,0.353898661,0.628248884,0.4817
4,1,7971,7410,16617,0.4219,0.5781,0.088022355,0.7821669,0.007239934,0.1287,0.330242601,0.1503874,0.167153563,0.161056776,0.19115966,0.015204521,0.308799785,0.675995694,0.5234
4,2,7431,8515,3150,0.4483,0.5517,0.098908157,0.646114322,0.007707129,0.2429,0.383429672,0.177263969,0.1522158,0.129094412,0.157996146,0.022743426,0.29424307,0.683013504,0.6235
4,1,7521,8253,13488,0.5503,0.4497,0.052428368,0.796992481,0.005893111,0.1446,0.308473887,0.137167242,0.156472262,0.163787848,0.23409876,0.007842306,0.222763883,0.769393811,0.5226
4,1,8527,7866,10175,0.4557,0.5443,0.08676937,0.683053919,0.007023108,0.155,0.442229271,0.134798369,0.134571817,0.124603534,0.16379701,0.012823615,0.289620131,0.697556255,0.4406
4,1,8795,8003,12287,0.4788,0.5212,0.082007576,0.735795455,0.004924242,0.2238,0.343371212,0.153030303,0.170265152,0.151515152,0.181818182,0.037239638,0.300231433,0.662528929,0.4654
4,1,9003,10192,23325,0.4403,0.5597,0.079248886,0.707723319,0.005728835,0.2484,0.442181201,0.18671759,0.161150011,0.10608954,0.103861659,0.05465587,0.364491546,0.580852584,0.4048
4,1,13572,9763,17295,0.4745,0.5255,0.049367851,0.799668874,0.003612282,0.1417,0.337898856,0.149458158,0.169024684,0.127633955,0.215984347,0.041048467,0.341740851,0.617210683,0.5862
4,2,4157,6476,1886,0.3998,0.6002,0.19524727,0.449582531,0.008991651,0.0154,0.535645472,0.156069364,0.123956326,0.090558767,0.093770071,0.046671767,0.439938791,0.513389442,0.3385
4,1,11476,11083,12789,0.4584,0.5416,0.01265012,0.937870296,0.003522818,0.0156,0.176301041,0.100080064,0.130504404,0.188630905,0.404483587,0.006617039,0.171712159,0.821670802,0.7905
3,1,8714,9728,696,0.4856,0.5144,0.01265012,0.937870296,0.003522818,0.2055,0.176301041,0.100080064,0.130504404,0.188630905,0.404483587,0.006617039,0.171712159,0.821670802,0.4295
4,2,8242,8840,3707,0.4378,0.5622,0.078486554,0.788617886,0.004690432,0.3094,0.38836773,0.144777986,0.138524078,0.121013133,0.207317073,0.039928699,0.367201426,0.592869875,0.4899
4,2,11538,8697,2506,0.4589,0.5411,0.078486554,0.788617886,0.004690432,0.0491,0.38836773,0.144777986,0.138524078,0.121013133,0.207317073,0.039928699,0.367201426,0.592869875,0.5311
4,1,14443,9286,12912,0.5413,0.4587,0.02224226,0.86850015,0.003606853,0.0939,0.275924256,0.11902615,0.131800421,0.153140968,0.320108206,0.017218973,0.334470435,0.648310591,0.6652
2,3,4929,4180,709,0.2017,0.7983,0.185750636,0.319338422,0.015267176,0.4669,0.511450382,0.187022901,0.103053435,0.091603053,0.106870229,0.044684129,0.416024653,0.539291217,0.7844
4,1,10111,9109,11755,0.3976,0.6024,0.063209877,0.686748971,0.005432099,0.2181,0.451358025,0.159012346,0.136131687,0.111934156,0.141563786,0.045282304,0.414740432,0.539977264,0.5016
4,2,9252,8551,4661,0.4175,0.5825,0.006533101,0.942944251,0.006097561,0.0474,0.224738676,0.118466899,0.12325784,0.150261324,0.383275261,0.008360427,0.299117511,0.692522062,0.6743
4,1,9289,9585,16129,0.3845,0.6155,0.028339052,0.85830474,0.003049943,0.1114,0.370949295,0.14843055,0.147286822,0.124793494,0.20853984,0.036208125,0.353813257,0.609978617,0.6557
4,1,10123,11585,7049,0.7927,0.2073,0.043687651,0.800481596,0.003439973,0.1348,0.407292742,0.152046784,0.139318885,0.114895081,0.186446508,0.038314176,0.299233717,0.662452107,0.6051
4,1,16423,10745,4830,0.4226,0.5774,0.041165929,0.811142737,0.004901961,0.1874,0.361058402,0.155386886,0.141260805,0.121020451,0.221273456,0.03156551,0.294359986,0.674074504,0.5741
4,1,18160,11282,35102,0.4966,0.5034,0.041165929,0.811142737,0.004901961,0.0515,0.361058402,0.155386886,0.141260805,0.121020451,0.221273456,0.03156551,0.294359986,0.674074504,0.8045
4,1,15412,12872,7208,0.4743,0.5257,0.041165929,0.811142737,0.004901961,0.139,0.361058402,0.155386886,0.141260805,0.121020451,0.221273456,0.03156551,0.294359986,0.674074504,0.6788
4,1,8887,9116,7765,0.4093,0.5907,0.041635502,0.817252556,0.004487659,0.051,0.317875841,0.12964348,0.147594116,0.149090003,0.25579656,0.017746706,0.388814197,0.593439097,0.7318
4,1,11121,10350,9279,0.4516,0.5484,0.04414298,0.781653747,0.003445306,0.1693,0.413436693,0.158484066,0.143195521,0.12037037,0.164513351,0.037348504,0.399208509,0.563442988,0.4871
4,1,7025,6721,3627,0.4326,0.5674,0.1577048,0.611331649,0.007578492,0.2669,0.521472393,0.199927824,0.133886684,0.084085168,0.060627932,0.063973064,0.380471381,0.555555556,0.3339
4,1,12376,8918,19886,0.4469,0.5531,0.095021219,0.637615154,0.003726322,0.2029,0.523548287,0.182486285,0.140358141,0.075354518,0.078252769,0.046168052,0.360572484,0.593259465,0.4803
4,1,10229,8402,11887,0.4719,0.5281,0.111654862,0.675209272,0.004507405,0.1337,0.584932389,0.175660013,0.118609144,0.066580811,0.054217643,0.073769219,0.352228607,0.574002174,0.4252
4,2,8331,9251,1525,0.8721,0.1279,0.115384615,0.643269231,0.033653846,0.1974,0.666346154,0.149038462,0.102884615,0.045192308,0.036538462,0.050805452,0.421313507,0.527881041,0.3529
4,2,12871,12033,4813,0.3146,0.6854,0.054512139,0.803023362,0.005038937,0.0858,0.305084746,0.136509391,0.132386624,0.144754924,0.281264315,0.028904665,0.315415822,0.655679513,0.6701
3,3,5457,5695,1355,0.3181,0.6819,0.139026812,0.414101291,0.015888779,0.2413,0.622641509,0.167825223,0.079443893,0.054617676,0.075471698,0.041984733,0.46692112,0.491094148,0.3811
4,2,77711,17555,8102,0.5286,0.4714,0.068683958,0.597982709,0.009125841,0.0715,0.470220941,0.130163305,0.124399616,0.084053794,0.191162344,0.030800821,0.204825462,0.764373717,0.9518
3,2,12818,8762,2859,0.5019,0.4981,0.039626002,0.784951024,0.00667854,0,0.332146037,0.136242208,0.143365984,0.154051647,0.234194123,0.017053529,0.268593084,0.714353387,0.7247
4,1,10599,11827,14896,0.5097,0.4903,0.060413613,0.70509689,0.002931119,0.2498,0.670249145,0.161700049,0.094609998,0.037778863,0.035661944,0.102446164,0.401212628,0.496341208,0.6986
4,1,10512,10275,13172,0.4161,0.5839,0.070078031,0.675120048,0.005102041,0.2347,0.68757503,0.157412965,0.089285714,0.035564226,0.030162065,0.081983213,0.377708374,0.540308413,0.541
4,1,17957,11047,12468,0.4988,0.5012,0.052108749,0.70442663,0.00592541,0.2271,0.673231091,0.162774486,0.098466365,0.035552457,0.029975601,0.095622896,0.361167228,0.543209877,0.4421
4,1,10324,10626,15465,0.3523,0.6477,0.048934491,0.762115233,0.003157064,0.2278,0.624467246,0.172533544,0.114917127,0.042620363,0.045461721,0.08866308,0.366009165,0.545327755,0.5356
4,1,12281,9864,12545,0.4337,0.5663,0.038499506,0.737249095,0.00526489,0.1928,0.664034222,0.164856861,0.093945377,0.037347812,0.039815729,0.089627835,0.399691698,0.510680467,0.3572
4,1,11808,9786,9874,0.3207,0.6793,0.103666895,0.497429746,0.010452365,0.3695,0.7141878,0.165867032,0.074537354,0.031357094,0.01405072,0.12298823,0.394667307,0.482344463,0.378
4,1,9880,10166,15148,0.4464,0.5536,0.064771172,0.684962749,0.00547362,0.2402,0.656530333,0.159647256,0.102022199,0.044549187,0.037251026,0.080128812,0.39174086,0.528130328,0.5772
4,2,8588,6831,1968,0.2759,0.7241,0.128205128,0.685520362,0.007541478,0.1484,0.309954751,0.137254902,0.17571644,0.195324284,0.181749623,0.018683997,0.295694557,0.685621446,0.4925
4,1,10845,10375,8229,0.1416,0.8584,0.026218487,0.842689076,0.004705882,0.1073,0.364369748,0.13210084,0.13210084,0.121008403,0.250420168,0.024821361,0.259496051,0.715682587,0.7536
4,2,8306,6613,1716,0.2576,0.7424,0.176111596,0.576285963,0.009590235,0.222,0.364428945,0.158674804,0.181342633,0.157802964,0.137750654,0.02478551,0.367969495,0.607244995,0.5315
4,2,11740,10324,4568,0.3111,0.6889,0.095519126,0.686120219,0.007868853,0.116,0.523278689,0.153442623,0.106010929,0.078469945,0.138797814,0.040838852,0.329746137,0.629415011,0.3473
4,2,11517,11121,3443,0.3918,0.6082,0.095519126,0.686120219,0.007868853,0.1112,0.523278689,0.153442623,0.106010929,0.078469945,0.138797814,0.040838852,0.329746137,0.629415011,0.489
4,2,5326,8635,6410,0.3075,0.6925,0.086638831,0.627348643,0.006524008,0.1816,0.520354906,0.166492693,0.113256785,0.088465553,0.111430063,0.055042953,0.357620108,0.587336939,0.3705
4,3,3538,6067,5993,0.3691,0.6309,0.088731752,0.650091241,0.010948905,0.2456,0.663093066,0.175410584,0.096715329,0.039461679,0.025319343,0.076320939,0.42987606,0.493803001,0.5333
4,2,30327,13803,25314,0.4322,0.5678,0.019741415,0.887807591,0.001946337,0.042,0.319338246,0.135826498,0.130543584,0.116919227,0.297372445,0.025359632,0.185970636,0.788669732,0.8386
4,2,10477,11623,8371,0.4033,0.5967,0.030478589,0.876322418,0.003526448,0.1005,0.307304786,0.138035265,0.141813602,0.146599496,0.266246851,0.023581026,0.270359199,0.706059775,0.529
4,2,10388,6537,1282,0.3003,0.6997,0.189277899,0.576586433,0.014223195,0.0523,0.285557987,0.13785558,0.236323851,0.172866521,0.167396061,0.01911589,0.247311828,0.733572282,0.6216
4,2,7443,9101,2578,0.4228,0.5772,0.047531993,0.827239488,0.009140768,0.0718,0.432358318,0.172760512,0.140767825,0.108775137,0.145338208,0.043336945,0.369447454,0.587215601,0.5207
4,2,9024,8724,3833,0.3358,0.6642,0.077794951,0.718186502,0.006697579,0.1769,0.327150953,0.143225142,0.128799588,0.139618753,0.261205564,0.016870273,0.345549738,0.637579988,0.6757
4,2,11337,12027,11244,0.4486,0.5514,0.010124751,0.938528295,0.00216959,0.024,0.319291267,0.152594468,0.149882481,0.133972157,0.244259628,0.031923384,0.286911413,0.681165204,0.5801
3,1,10477,5905,3669,0.6173,0.3827,0.043065982,0.85776373,0.006716713,0.0799,0.364677993,0.158830502,0.170683524,0.153694192,0.152113789,0.015483871,0.31655914,0.667956989,0.4964
3,1,10324,8243,7977,0.5772,0.4228,0.05021565,0.747689464,0.007085644,0.217,0.377387554,0.157732594,0.131238447,0.126001232,0.207640173,0.033390706,0.358347676,0.608261618,0.4809
4,1,13029,9256,12698,0.511,0.489,0.01573103,0.906230722,0.002004935,0.0431,0.367982727,0.146822949,0.13726095,0.133713757,0.214219618,0.029053584,0.274356298,0.696590118,0.6796
4,1,11206,9389,13465,0.5224,0.4776,0.014036495,0.927812312,0.002005214,0.0312,0.299378384,0.120312813,0.131742531,0.13314618,0.315420092,0.025569403,0.221744736,0.752685862,0.8095
4,1,18096,10307,19692,0.5584,0.4416,0.018821199,0.890044577,0.003838534,0.0689,0.362927192,0.139053987,0.129148093,0.138558692,0.230312036,0.027751196,0.255228982,0.717019822,0.7368
4,1,13007,7406,6997,0.4505,0.5495,0.047477007,0.785980612,0.003977132,0.0922,0.356698981,0.142182451,0.158836689,0.165299528,0.176982352,0.015455532,0.284707158,0.69983731,0.6887
4,1,10489,7733,9018,0.432,0.568,0.026740947,0.850139276,0.003342618,0.1006,0.450696379,0.1636026,0.148375116,0.1272052,0.110120706,0.027079723,0.316507799,0.656412478,0.4878
4,1,10640,6606,6276,0.4345,0.5655,0.012394196,0.932587666,0.003325272,0.0155,0.233675937,0.118500605,0.148428053,0.171704958,0.327690447,0.011272142,0.27568438,0.713043478,0.7281
4,1,10356,8354,3998,0.4167,0.5833,0.043940126,0.712699179,0.005794302,0.1271,0.474649928,0.181071946,0.14051183,0.086914534,0.116851762,0.039795338,0.331438317,0.628766345,0.4019
4,2,15629,11202,14620,0.4521,0.5479,0.015621656,0.940295314,0.002139953,0.0337,0.239888722,0.118339397,0.142306869,0.154504601,0.344960411,0.018157059,0.172492056,0.809350885,0.8136
4,2,6983,7236,5965,0.3108,0.6892,0.15781797,0.482205368,0.01050175,0.1804,0.612893816,0.158984831,0.102683781,0.052217036,0.073220537,0.040545264,0.319818245,0.639636491,0.4072
4,2,7470,7403,3041,0.3897,0.6103,0.113930348,0.667164179,0.007960199,0.2091,0.329850746,0.15920398,0.172636816,0.15920398,0.179104478,0.019747669,0.298409216,0.681843116,0.4204
4,1,7280,7797,16126,0.4616,0.5384,0.03829854,0.874587977,0.002668341,0.0533,0.260555643,0.141422069,0.179092764,0.18113326,0.237796264,0.013770492,0.223770492,0.762459016,0.7097
4,2,11346,8248,4401,0.4713,0.5287,0.213838937,0.621579359,0.0089914,0.1797,0.362392494,0.190774042,0.172400313,0.138780297,0.135652854,0.026911576,0.294318667,0.678769757,0.5316
4,1,11334,8008,21697,0.4239,0.5761,0.083034341,0.806560738,0.002767811,0.113,0.303126602,0.156740133,0.16658124,0.161148129,0.212403895,0.016719484,0.257239646,0.72604087,0.6213
4,1,8215,8040,5087,0.3192,0.6808,0.250841751,0.435016835,0.007744108,0.2373,0.581481482,0.195286195,0.131313131,0.067003367,0.024915825,0.036632892,0.370615744,0.592751364,0.317
3,3,2382,4155,3065,0.1416,0.8584,0.211235955,0.173782772,0.011360799,0.3279,0.856554307,0.084893883,0.039200999,0.013358302,0.005992509,0.060669121,0.52329118,0.416039699,0.3542
4,1,8906,8771,22686,0.5225,0.4775,0.058768657,0.789365672,0.003358209,0.1296,0.35130597,0.165764925,0.156436567,0.147294776,0.179197761,0.021323456,0.262388628,0.716287917,0.5336
4,1,8394,8150,15158,0.338,0.662,0.075761297,0.765839882,0.002333006,0.1235,0.406311395,0.180623772,0.165520629,0.127333006,0.120211198,0.027132829,0.280507559,0.692359611,0.5611
4,1,14565,10241,22458,0.5524,0.4476,0.034352256,0.889519651,0.001455604,0.0696,0.234497817,0.132896652,0.159243086,0.185007278,0.288355167,0.012371756,0.17923959,0.808388654,0.7517
4,1,7900,8013,12971,0.3856,0.6144,0.105931435,0.743878106,0.006892799,0.107,0.305278433,0.13694903,0.164520225,0.164883004,0.228369309,0.013750955,0.227845684,0.758403361,0.7123
4,1,7914,7568,8601,0.4586,0.5414,0.093492209,0.780705775,0.002291476,0.1386,0.316223648,0.183776352,0.17827681,0.164527956,0.157195234,0.01680877,0.300121803,0.683069428,0.5747
3,1,10438,6062,3175,0.6076,0.3924,0.134303302,0.666480134,0.007274762,0.2901,0.289871293,0.143816452,0.175713486,0.204252938,0.186345831,0.014484007,0.267350634,0.718165359,0.4602
4,1,16467,6925,10809,0.5599,0.4401,0.086099086,0.789081289,0.002645503,0.1617,0.216931217,0.117604618,0.148629149,0.20947571,0.307359307,0.008686766,0.188042923,0.803270312,0.5416
4,1,8971,8872,11719,0.5479,0.4521,0.031931773,0.881197937,0.008528362,0.0913,0.184252281,0.115430385,0.155097184,0.220547402,0.324672749,0.008527454,0.164309484,0.827163062,0.5388
4,1,9058,8967,17240,0.5411,0.4589,0.038537435,0.823447475,0.005803831,0.1501,0.355426582,0.146836912,0.165525247,0.173186303,0.159024957,0.012179809,0.358111502,0.629708689,0.4079
4,2,6599,6899,3218,0.4891,0.5109,0.127849356,0.620911794,0.017343905,0.2247,0.370664024,0.125371655,0.161546085,0.162537166,0.17988107,0.020097773,0.332428028,0.647474199,0.5798
4,1,8559,8419,13900,0.4315,0.5685,0.037971322,0.871348911,0.003053638,0.0545,0.269915029,0.13197026,0.176181625,0.203664365,0.21826872,0.007668712,0.303680982,0.688650307,0.5697
4,1,10378,9509,24066,0.4998,0.5002,0.081930583,0.749217935,0.006554447,0.1313,0.309548637,0.142708178,0.15388053,0.167063906,0.226798749,0.016099466,0.307005659,0.676894875,0.6192
4,2,4527,2044,3485,0.3716,0.6284,0.317241379,0.184770115,0.01408046,0.2984,0.65545977,0.141666667,0.100862069,0.067241379,0.034770115,0.060881736,0.491952414,0.44716585,0.3333
4,1,8795,8933,11658,0.4717,0.5283,0.064581075,0.654328636,0.008672758,0.2241,0.465386402,0.151773269,0.138609261,0.125754995,0.118476073,0.024147971,0.375749272,0.600102757,0.3878
3,3,7176,4632,1963,0.0856,0.9144,0.226880878,0.166144201,0.046630094,0.3597,0.641065831,0.185344828,0.099137931,0.049373041,0.02507837,0.06025759,0.483900644,0.455841766,0.5625
4,1,7666,8484,22779,0.3998,0.6002,0.059790831,0.786160626,0.006709202,0.1708,0.333618365,0.148523318,0.166217194,0.175886338,0.175754785,0.011574564,0.369821441,0.618603995,0.5616
4,1,10679,8861,15975,0.4935,0.5065,0.035205633,0.863178109,0.004960794,0.0193,0.251080173,0.108017283,0.118258921,0.160825732,0.361817891,0.011101766,0.232296047,0.756602187,0.7996
4,2,3234,5040,3897,0.7986,0.2014,0.054844007,0.829885058,0.008210181,0.0949,0.365845649,0.16091954,0.17044335,0.18226601,0.120525452,0.014467184,0.417078335,0.568454481,0.5432
3,1,8146,8847,928,0.4375,0.5625,0.032236325,0.868471302,0.004942154,0.1304,0.272043132,0.126586544,0.140739077,0.173930136,0.286701112,0.010156481,0.247711839,0.74213168,0.3305
3,1,8409,8125,1115,0.4556,0.5444,0.032236325,0.868471302,0.004942154,0.1175,0.272043132,0.126586544,0.140739077,0.173930136,0.286701112,0.010156481,0.247711839,0.74213168,0.4729
3,1,8356,8153,1016,0.4764,0.5236,0.032236325,0.868471302,0.004942154,0.1594,0.272043132,0.126586544,0.140739077,0.173930136,0.286701112,0.010156481,0.247711839,0.74213168,0.4516
3,1,5864,8817,2362,0.5017,0.4983,0.032236325,0.868471302,0.004942154,0.1351,0.272043132,0.126586544,0.140739077,0.173930136,0.286701112,0.010156481,0.247711839,0.74213168,0.338
4,1,17523,11739,44131,0.5235,0.4765,0.032236325,0.868471302,0.004942154,0.0733,0.272043132,0.126586544,0.140739077,0.173930136,0.286701112,0.010156481,0.247711839,0.74213168,0.8316
2,1,5765,7955,521,0.4357,0.5643,0.147674978,0.681296792,0.006799918,0.2687,0.277697644,0.13689127,0.180919019,0.187993681,0.216498386,0.014622436,0.339444202,0.645933362,0.3558
4,1,9455,8790,23066,0.4051,0.5949,0.147674978,0.681296792,0.006799918,0.2391,0.277697644,0.13689127,0.180919019,0.187993681,0.216498386,0.014622436,0.339444202,0.645933362,0.6668
4,2,6227,5708,1169,0.3473,0.6527,0.178197065,0.557651992,0.009084556,0.2147,0.520614955,0.162124389,0.143955276,0.112508735,0.060796646,0.026920032,0.476642914,0.496437055,0.3426
4,1,5931,6622,3446,0.4391,0.5609,0.076057606,0.781728173,0.009450945,0.1239,0.455445545,0.139513951,0.150315032,0.147614762,0.107110711,0.023222061,0.445573295,0.531204644,0.3571
4,1,12507,8541,14989,0.5255,0.4745,0.051001297,0.835470393,0.003745858,0.1627,0.336406858,0.151851318,0.159343034,0.174326466,0.178072324,0.014445981,0.326417704,0.659136315,0.4073
4,1,9585,8766,12040,0.4821,0.5179,0.065318818,0.759720062,0.005909798,0.1829,0.388180404,0.140902022,0.162052877,0.152566096,0.1562986,0.013504502,0.345115038,0.64138046,0.3975
3,1,5401,9291,992,0.502,0.498,0.065318818,0.759720062,0.005909798,0.1825,0.388180404,0.140902022,0.162052877,0.152566096,0.1562986,0.013504502,0.345115038,0.64138046,0.4175
4,1,7559,7998,10196,0.4811,0.5189,0.052527905,0.801707157,0.005909389,0.1725,0.416064784,0.1479536,0.166338367,0.160647844,0.108995404,0.010986386,0.41031765,0.578695964,0.3034
4,1,7451,6742,14270,0.4177,0.5823,0.105563003,0.692359249,0.008210456,0.2626,0.414544236,0.190180965,0.148458445,0.127178284,0.11963807,0.026055046,0.338715596,0.635229358,0.39
3,3,11040,3853,759,0.9012,0.0988,0.1272052,0.619312906,0.023212628,0,0.520891365,0.182915506,0.146703807,0.079851439,0.069637883,0.06993007,0.418414918,0.511655012,0.5119
4,1,8858,8788,20805,0.5123,0.4877,0.060114256,0.823811997,0.00506362,0.1234,0.321604778,0.158270579,0.147364321,0.13619839,0.236561932,0.01870187,0.266226623,0.715071507,0.6145
4,1,11948,9558,20689,0.5124,0.4876,0.108481262,0.746689208,0.005494506,0.1351,0.305015497,0.15610031,0.155536771,0.138771485,0.244575937,0.023426941,0.257396005,0.719177054,0.6616
3,3,3963,5625,532,0.5263,0.4737,0.226506495,0.209004786,0.030940522,0.3139,0.691610509,0.154604942,0.089149331,0.04262135,0.022013869,0.051863577,0.449607994,0.49852843,0.3767
4,1,10560,9076,23656,0.5371,0.4629,0.12442154,0.648822045,0.004417333,0.2357,0.375368111,0.152292806,0.149663441,0.132204459,0.190471182,0.028850472,0.279299506,0.691850023,0.643
4,1,12553,9536,20220,0.4726,0.5274,0.034001314,0.840670171,0.003613666,0.0799,0.332457293,0.130091984,0.154073587,0.126149803,0.257227333,0.025955805,0.248509295,0.7255349,0.7144
4,1,7764,8768,19648,0.4735,0.5265,0.120606123,0.48613545,0.006494176,0.2826,0.548809401,0.147407484,0.123595506,0.088341408,0.091846201,0.044282127,0.343757133,0.61196074,0.4197
3,3,5189,4235,1170,0.2641,0.7359,0.229846769,0.273817455,0.013990673,0.4786,0.635576283,0.132578281,0.1005996,0.07128581,0.059960027,0.056737589,0.411347518,0.531914894,0.6528
4,1,8268,6254,4781,0.3989,0.6011,0.071008403,0.768487395,0.005042017,0.1466,0.384453782,0.148739496,0.159663866,0.140756303,0.166386555,0.059349976,0.336787565,0.603862459,0.4384
3,3,6557,9451,1536,0.4727,0.5273,0.047260274,0.623287671,0.008219178,0.3431,0.62739726,0.146575343,0.096575343,0.060958904,0.068493151,0.036575229,0.453034082,0.51039069,0.3339
3,3,6571,5236,917,0.4809,0.5191,0.25172783,0.219507447,0.027645284,0.3217,0.745059866,0.11992602,0.073396282,0.037768909,0.023848924,0.045454546,0.447811448,0.506734007,0.3206
4,1,7955,9576,5715,0.4691,0.5309,0.09630527,0.725015142,0.004542701,0.1277,0.330102968,0.143852211,0.178679588,0.179588128,0.167777105,0.011329557,0.354881706,0.633788737,0.4975
4,2,7992,6722,1377,0.114,0.886,0.100108814,0.623503809,0.011969532,0.2542,0.412404788,0.165397171,0.140369967,0.146898803,0.134929271,0.017135863,0.359853121,0.623011016,0.496
4,3,4687,5281,1343,0.344,0.656,0.180327869,0.444761226,0.010691376,0.7766,0.54811119,0.181753386,0.119743407,0.086243763,0.064148254,0.047224524,0.478044739,0.474730737,0.4336
4,1,8543,9363,4401,0.3733,0.6267,0.072947061,0.794914548,0.006252605,0.16,0.319716549,0.138807837,0.187994998,0.193413923,0.160066695,0.008234218,0.370539799,0.621225984,0.4928
4,2,14827,10690,16227,0.5308,0.4692,0.079637578,0.717850898,0.004132888,0.1335,0.29375298,0.150214592,0.13479574,0.13765697,0.283579717,0.02115319,0.266461958,0.712384852,0.6803
4,1,7156,8869,6105,0.4426,0.5574,0.022639426,0.863887355,0.005521811,0.0786,0.331308669,0.130314743,0.137493098,0.172832689,0.228050801,0.013778322,0.386405389,0.599816289,0.5455
4,1,9172,9160,5141,0.4209,0.5791,0.036252692,0.818377602,0.003589375,0.0813,0.389447236,0.136755205,0.172290022,0.171572146,0.129935391,0.015476191,0.347222222,0.637301587,0.4371
